,0,1,2,3,4,5,6,7,8,9
2017-11-18 00:56:00,0.020366343347316795,0.0490249708228052,0.0771721485350415,0.10482779452524817,0.13191696600442798,0.15846955440539795,0.18443889446397024,0.20985743870370205,0.2346965501352126,0.25898770376310515
2017-11-18 00:58:00,0.020368495291923003,0.049006340295276674,0.07714410241374338,0.10478088301590548,0.131860185493515,0.15839573223339726,0.1843551518427523,0.2097583399897327,0.23458773754962536,0.2588650690665145
2017-11-18 01:00:00,0.020346497565607042,0.04897453572345892,0.07709302131603818,0.10471950561256124,0.13178133207200024,0.15830652329345987,0.1842501522462095,0.20964320024643954,0.2344583542612623,0.25872593344934464
2017-11-18 01:02:00,0.020345775617400214,0.04895419801660848,0.07706205959734658,0.1046705925319895,0.13172159375278367,0.15823041984433953,0.1841633432555977,0.2095415134825131,0.2343462948387107,0.2586003742173061
2017-11-18 01:04:00,0.020326501874777504,0.04892437253111167,0.07701432830763462,0.104612063063928,0.1316467200764962,0.15814485945700302,0.18406292474906866,0.20943074586647967,0.2342220531628447,0.2584662595956376
2017-11-18 01:06:00,0.02032354916606114,0.04890274542623555,0.07698109473511817,0.1045615936267107,0.13158467720214895,0.15806703213711482,0.1839738482185633,0.20932728022223204,0.23410783476065264,0.2583389597726677
2017-11-18 01:08:00,0.02030633724732612,0.048874262464066585,0.07693569870158991,0.10450489107437308,0.13151242997232684,0.15798372109498762,0.1838763069379248,0.20921909964461385,0.2339866648818948,0.2582076872351246
2017-11-18 01:10:00,0.02030166129851949,0.04885171365505475,0.07690087008679512,0.10445346800888608,0.1314489171055848,0.15790492019909194,0.18378584936252584,0.2091146289500808,0.2338711140627115,0.2580793352384883
2017-11-18 01:12:00,0.020285563906920042,0.048823101809375824,0.07685542289488248,0.10439564181543208,0.13137549312512706,0.15781948969434814,0.1836860376598389,0.20900334265354886,0.2337466207582192,0.2579439970787413
2017-11-18 01:14:00,0.020279940248213533,0.048800744354234135,0.07682075906622987,0.10434536871970784,0.13131322641117688,0.15774282045835486,0.18359791012826335,0.2089020096868177,0.233634479755058,0.25781979414290296
2017-11-18 01:16:00,0.02026514578350608,0.04877300851917246,0.07677674652470312,0.10428863814525097,0.13124135899898898,0.15765872304953074,0.183499842971744,0.2087923486524396,0.2335119898929271,0.2576864218201798
2017-11-18 01:18:00,0.020258312524591315,0.04874971076715664,0.07674052154000438,0.10423696542383812,0.13117712927113667,0.15758012483713968,0.18340924572123565,0.20868847107411576,0.2333967805286385,0.25755899455487924
2017-11-18 01:20:00,0.02024536627781158,0.04872474302549094,0.07670101168855388,0.104185760630935,0.131112408748395,0.15750422657247265,0.18332087057668728,0.2085895424083516,0.2332863881408044,0.2574387254780047
2017-11-18 01:22:00,0.020236861027917042,0.04869891468214955,0.07666066105513716,0.10412902009061807,0.13104164699575124,0.1574181580266763,0.18322148900553914,0.20847598366072936,0.2331603283184987,0.2572996069335705
2017-11-18 01:24:00,0.0202241616092628,0.04867321235478345,0.07662005992159486,0.10407578229748532,0.13097442458031716,0.15733884059618386,0.18312914444328496,0.2083721981984992,0.2330444811224933,0.2571730349479955
2017-11-18 01:26:00,0.020215683476887496,0.04864862169782196,0.07658164290982934,0.10402211394313353,0.13090744382910788,0.15725759129678998,0.18303526703790904,0.20826507564511504,0.2329255013429239,0.25704182615139504
2017-11-18 01:28:00,0.02020311861230876,0.04862218148453335,0.07653989162482946,0.10396694746201304,0.13083791377086013,0.15717531234178764,0.18293963816291012,0.2081574689478642,0.2328055639749032,0.2569107248952324
2017-11-18 01:30:00,0.020194710185997423,0.048598687590496216,0.07650320134942028,0.1039160907944726,0.130774499100964,0.1570987066101026,0.18285120704734986,0.20805682228824496,0.2326938618578185,0.25678775266072096
2017-11-18 01:32:00,0.02018244678663067,0.048572166792705714,0.0764613577758753,0.10386041046857444,0.13070432003530655,0.15701534129749575,0.18275428144001105,0.2079474899787932,0.23257195226724398,0.25665427709430993
2017-11-18 01:34:00,0.02017344563320497,0.04854798526541247,0.07642350544039954,0.10380814461599862,0.13063897913844333,0.15693650167433856,0.18266311345481764,0.20784378808133785,0.2324567335578091,0.2565274857498893
2017-11-18 01:36:00,0.020161723541638886,0.04852212582819043,0.0763827565401116,0.10375377467392484,0.13057055391438538,0.15685514816918367,0.18256862287599024,0.2077371574903004,0.2323379119069437,0.2563973531944668
2017-11-18 01:38:00,0.020152348501874952,0.048497566607668116,0.07634423615178358,0.10370074190360734,0.13050412171670975,0.1567750422509411,0.18247584048663887,0.20763161250847764,0.2322204904719478,0.25626809614286905
2017-11-18 01:40:00,0.020141180667386755,0.048472577814902114,0.07630493967177343,0.1036482429465254,0.1304381691502757,0.1566966106745536,0.1823848530522048,0.20752893323113275,0.23210616635483586,0.2561428949681461
2017-11-18 01:42:00,0.020131505918809342,0.04844775894855583,0.07626601909421801,0.103594935568348,0.13037145687431534,0.1566164151036998,0.18229207264268066,0.20742362297121447,0.23198913632143786,0.25601428602293913
2017-11-18 01:44:00,0.020120433419088802,0.04842256262645618,0.07622636153080191,0.10354170837953634,0.13030455527055554,0.15653667609826388,0.18219954306074576,0.20731907257406687,0.2318727095144817,0.2558866828036685
2017-11-18 01:46:00,0.020110699268422898,0.048397960979587616,0.07618778110787898,0.10348897013055634,0.13023849323215184,0.1564572900430566,0.1821076050652833,0.20721470223243516,0.2317566145656702,0.2557590604589857
2017-11-18 01:48:00,0.020098855319207732,0.04837066133525034,0.07614483187482159,0.1034311468542608,0.13016580962067226,0.15637050765192095,0.18200687353050105,0.2071007479750456,0.2316296730798739,0.25561981214874274
2017-11-18 01:50:00,0.0200898253123191,0.04834797284237918,0.0761092415076162,0.10338258049356662,0.13010499637813494,0.15629751053016244,0.18192237720390828,0.20700490395655025,0.23152311436860354,0.25550274562139075
2017-11-18 01:52:00,0.020079148011663276,0.04832312209497695,0.07607011576734235,0.10332985005032057,0.13003876284405388,0.15621844744357388,0.18183070002258955,0.20690125537545886,0.2314077717041797,0.25537630703816794
2017-11-18 01:54:00,0.020068983158218968,0.04829802398871343,0.07603076772008502,0.1032762942763578,0.12997164520478693,0.15613791635361102,0.18173737375419716,0.20679536098586992,0.2312898984064663,0.25524673399502984
2017-11-18 01:56:00,0.10214023381029312,0.12895293487981793,0.15529572162823066,0.18096701124842893,0.2061491841741972,0.2306913632202316,0.2547399809871129,0.27818208001115874,0.3011350674855995,0.32351456904667475
2017-11-18 01:58:00,0.2922423426908583,0.31579703464364833,0.3387300200041514,0.3608045316411577,0.38235857630398656,0.4031963723315741,0.423571974667943,0.4433275367671978,0.4626564698105806,0.4814337670326089
2017-11-18 02:00:00,0.4791727803131737,0.4993286475740596,0.5186681898614564,0.5371136150160535,0.5549580966087496,0.5721156018829472,0.5887951699997488,0.6049163105240442,0.6206316149521661,0.6358715612446687
2017-11-18 02:02:00,0.6310093875411102,0.6481329121495845,0.6643866726570593,0.6797323548107784,0.6944787219979053,0.7085629396498768,0.7222004551220996,0.7353244784228646,0.7480892454202328,0.7604333281439589
2017-11-18 02:04:00,0.8092369114235445,0.8228056647654707,0.8354862984607287,0.8471829132418471,0.8583193993629694,0.8687788539096963,0.8788588838909679,0.8884453147710829,0.897751940491592,0.9066773643984408
2017-11-18 02:06:00,1.185280012313156,1.1920439817146384,1.1978285360179937,1.2021474021606977,1.2059963590974492,1.208924261760987,1.2116483912931244,1.2137772049629991,1.2158361561093392,1.217498146722084
2017-11-18 02:08:00,1.5073660280042562,1.5082003167951323,1.5075081963140162,1.5055086292218656,1.5027309493779977,1.4992500318723438,1.4954050868052715,1.4912003125116589,1.4868582979278868,1.4823516321730317
2017-11-18 02:10:00,1.6740239113887596,1.6708354323482475,1.6662735239513886,1.660468252152544,1.6540153325643157,1.6469218310425102,1.6395790727573094,1.6319390610642082,1.6242649262789155,1.6164888024751731
2017-11-18 02:12:00,1.77153017322151,1.7654658265637402,1.7581149634836648,1.7498304421533133,1.740936807819106,1.7316235147740242,1.7220785794319573,1.7124007281243063,1.7026992086106811,1.6930228059375412
2017-11-18 02:14:00,1.8824761998464332,1.8733717197591708,1.8632908860422208,1.8522677789891644,1.840865036726644,1.8290308254582732,1.8171415458325653,1.8051119794709205,1.7931993106254347,1.781311344779711
2017-11-18 02:16:00,1.7571436395712356,1.748834843084429,1.73962111316721,1.730349368100679,1.7206036394962283,1.7109954312873563,1.7011681984949798,1.691570000776211,1.6819046909144317,1.6725044394226458
2017-11-18 02:18:00,1.8988556233180531,1.887322181913528,1.87569954081408,1.8631876728054355,1.850878694899953,1.8381011887910237,1.8256607707413812,1.813007421577208,1.8007415040254386,1.7884194413083443
2017-11-18 02:20:00,1.924150237257336,1.9119566846164056,1.8988656013740093,1.8858778469930235,1.8724368076458464,1.8592730459897204,1.8459221350159607,1.832923745220564,1.819898639915864,1.807249218268857
2017-11-18 02:22:00,2.007063153542776,1.9925015003008728,1.9780194635595585,1.9628278069457792,1.947951268859184,1.932733708128376,1.917934229129843,1.90301830416476,1.888553387420252,1.8741097708932728
2017-11-18 02:24:00,2.1106095407182006,2.094306545119857,2.077264213759839,2.0602192306503437,2.0428795649105926,2.025766906167066,2.008618543927783,1.9918095661698905,1.9751148635909552,1.958807475732564
2017-11-18 02:26:00,2.2202323590630724,2.201254172318913,2.1822426425492685,2.162596607216296,2.143227048413213,2.123616972804041,2.1044320914151533,2.085241548393552,2.0665370893651187,2.0479666699514643
2017-11-18 02:28:00,2.2431913541285105,2.223539509714666,2.2032414814742887,2.1831065503654448,2.1627467164281664,2.142743761550777,2.122763221852345,2.1032287534718783,2.0838609362015563,2.064971437931059
2017-11-18 02:30:00,2.21392102234602,2.193770800077796,2.173786041626391,2.1536022249280573,2.133771610091704,2.1139788381384945,2.0946257463886657,2.075448212596837,2.0567416550772726,2.0382892524067264
2017-11-18 02:32:00,2.2894176824888834,2.267964029165832,2.2462923929035066,2.22471313276489,2.2032123968194353,2.181993650977313,2.161017799929926,2.140420150473972,2.120153149323832,2.100307812501249
2017-11-18 02:34:00,2.1548130068359344,2.1348860274894976,2.1150678702149333,2.0956398222437227,2.076441167510778,2.057674298182924,2.039202663467943,2.0211732777046754,2.0034726452673506,1.986208231484397
2017-11-18 02:36:00,2.1398443513011443,2.119949130563575,2.100443591581034,2.081153756977899,2.062298248231368,2.043729672523804,2.025607158912826,2.0078084837339354,1.9904502269323168,1.9734323305466728
2017-11-18 02:38:00,2.169469418950902,2.149197516885047,2.1291350489506566,2.1093709601835258,2.0899175365612748,2.070827763953837,2.0520986604972524,2.0337612622040533,2.0158052534858157,1.9982481135393555
2017-11-18 02:40:00,1.9617099584778928,1.9445563436963784,1.9277224495420802,1.911716960138991,1.89598338534227,1.8809233227572515,1.8661143644449911,1.85187092321534,1.837870507000254,1.8243576771777223
2017-11-18 02:42:00,2.1862567503700303,2.1656592074714127,2.145878903657327,2.1256951068361247,2.1063125440795627,2.086772998624803,2.067985280358373,2.0492006984968283,2.031106879503712,2.0131206480298345
2017-11-18 02:44:00,1.7499065789509176,1.736578148502785,1.7228488676402307,1.7111189432828982,1.6990004678028163,1.688356222380892,1.6773870767915675,1.6675320185040408,1.657430920943589,1.6481915225068886
2017-11-18 02:46:00,1.3964267746640346,1.3879695960276095,1.381545957841574,1.3757086809853811,1.3711747364988258,1.3669009620067716,1.363483293494707,1.3601604658229742,1.3574154487355892,1.3546869882916006
2017-11-18 02:48:00,1.316150935568094,1.3107981299760707,1.3060605065746749,1.3028340257125486,1.2998440606281667,1.2978337396947288,1.2958708503631808,1.2945571069200823,1.2932038791251323,1.2922906093599928
2017-11-18 02:50:00,1.5932925461238052,1.5842764745049922,1.5766249268308363,1.5684771823522041,1.5613699122776792,1.5538803302960125,1.547198566300518,1.5402345643796558,1.5339083426224074,1.5273834726347957
2017-11-18 02:52:00,1.5809201494598928,1.5733211011263184,1.5652269391141145,1.558181756706229,1.5507531386619793,1.5441373776315026,1.537237243113791,1.5309777715836108,1.524517140746643,1.5185695588830512
2017-11-18 02:54:00,1.2715948451572543,1.2682266112265843,1.2659855129375244,1.264139695158187,1.2629960760341783,1.2620312296116027,1.261510570517603,1.2610544357373166,1.2608838887282925,1.2607202494555505
2017-11-18 02:56:00,1.6281742379870343,1.6202100397851862,1.6126793999911515,1.604812327408885,1.597355352008088,1.5897082641205666,1.5824346921838426,1.5750685601614045,1.5680365286132092,1.560977628958317
2017-11-18 02:58:00,2.118278980372259,2.1026332588024763,2.0867107594758325,2.0698566536800174,2.053130980832201,2.0359681248023658,2.0191337833242438,2.002156887354901,1.9855969131012328,1.9690703343865836
2017-11-18 03:00:00,2.3587978012184427,2.33887178792996,2.3179467008006287,2.29645865065726,2.27463980441594,2.252743896367664,2.230886869630297,2.2092164419399576,2.187785112734024,2.1666785633520282
2017-11-18 03:02:00,1.6922591029389398,1.6818222161293923,1.6708736534197153,1.6612467786940182,1.6512035195522314,1.642195812006219,1.6328675818204454,1.6243657437442782,1.6156300973728537,1.6075648694514217
2017-11-18 03:04:00,1.1675698086146098,1.1655203783860486,1.1646451158871889,1.1645680259860816,1.1651532746535085,1.1661652541296663,1.167542690558839,1.1691351760210795,1.1709209464245958,1.172802010391884
2017-11-18 03:06:00,1.3405193472944759,1.3367071622400917,1.3336838974447798,1.330926691846502,1.3286813583765118,1.3265659635281943,1.3247919315011536,1.3230763333555755,1.3215954554988982,1.3201372580501032
2017-11-18 03:08:00,1.6641044963416791,1.6553932824492343,1.6469731741244786,1.6384005828331012,1.6301335770735494,1.6218112509859175,1.6137878881121954,1.605771880965133,1.5980384456328267,1.590353067652782
2017-11-18 03:10:00,1.5009516753952294,1.4952543889652734,1.489382198452812,1.4841191817535806,1.478711446337521,1.4737855301676763,1.4687490505762797,1.4641012083090812,1.459375463745923,1.4549686935624226
2017-11-18 03:12:00,1.9049493083100242,1.8918827109348133,1.8794650327635367,1.8660997993496105,1.8534446632356,1.8401948980912288,1.8276439285705,1.8147329857655643,1.8024760237341384,1.790018046640363
2017-11-18 03:14:00,1.961768622154873,1.9481265939661083,1.933541549168595,1.919530887558748,1.9049633581097865,1.8910129029622869,1.8767548107474632,1.863103074093435,1.8493072496550764,1.8360822838111808
2017-11-18 03:16:00,2.1547006360277545,2.1365845301737063,2.1189951361836044,2.1004662220136385,2.082625356949233,2.0642525674387566,2.0466133446004293,2.028703910132218,2.011514789685677,1.9942262765617964
2017-11-18 03:18:00,2.5336741011402806,2.5094288348418567,2.4841417368597023,2.458758106726996,2.432976380166963,2.4074665326637263,2.381931638837441,2.3568555945510035,2.3319689806287043,2.3076268698952442
2017-11-18 03:20:00,2.5089487427178043,2.4836695544942193,2.4582937295662584,2.432520615900289,2.4070192422240924,2.381493364439562,2.3564261520647403,2.3315487023411263,2.3072155375160985,2.2831931548167868
2017-11-18 03:22:00,2.47104865928664,2.445881610790082,2.420319297809882,2.395056646205885,2.3697640907959,2.3449467801719037,2.320310503797283,2.2962280453616053,2.2724464834044964,2.2492442079036556
2017-11-18 03:24:00,2.3809430043498927,2.3564773687760554,2.332308307703896,2.308251640382962,2.2846349102818597,2.261285310388081,2.2384403219647293,2.2159467799580717,2.1939791353697697,2.172405923024894
2017-11-18 03:26:00,2.3833501146123304,2.3587258670261173,2.3342162956757115,2.3100874558337323,2.2862411198499584,2.2628634448902543,2.239858159882561,2.2173575476190988,2.195273905901901,2.1737023320392
2017-11-18 03:28:00,2.3704534800792647,2.345744770823793,2.321418262105781,2.297348366509104,2.27375415996195,2.2505165700281053,2.227793010661174,2.2054770661291654,2.1836831759623547,2.1623192942752767
2017-11-18 03:30:00,2.297673432624073,2.274163281466319,2.2509049135495567,2.2282273153056336,2.2058784865957852,2.184107355182999,2.1627062929964045,2.14186475178435,2.121412985936708,2.1014956804575866
2017-11-18 03:32:00,2.6182117299479466,2.5891118538089817,2.560634369234527,2.5317436887029707,2.5036298827682644,2.4754373517270363,2.448069426136408,2.420828361019593,2.394404549136833,2.3682338582648894
2017-11-18 03:34:00,2.19188102236742,2.170169490506187,2.147974920600764,2.1274317046646933,2.1065671169508517,2.0870537930678417,2.067355078016245,2.048779756996652,2.0301292811935627,2.012426454020562
2017-11-18 03:36:00,2.498468242249869,2.4706861889968232,2.444605954619738,2.4174832444622143,2.3919052720015443,2.3657115365836976,2.340892307859184,2.3157512651119263,2.2918224606012116,2.2677764539210767
2017-11-18 03:38:00,2.3320638390373327,2.308308489684511,2.283528208450039,2.2605646397491257,2.236932150172987,2.2148326222859165,2.192326073301175,2.1711193516281537,2.149698811326544,2.129387796719755
2017-11-18 03:40:00,2.339954365424104,2.3146495731996812,2.2911459121896174,2.2669196838189816,2.24423044034785,2.221104264674387,2.199291689641872,2.177249888973915,2.1563357121419435,2.1353437341736576
2017-11-18 03:42:00,2.3053289438106064,2.28197910502839,2.2579120267531745,2.23539690233868,2.21244461491815,2.190813768469196,2.168950674238696,2.1482187344819947,2.127404694001474,2.1075656932325333
2017-11-18 03:44:00,2.440835375719873,2.4141512097727658,2.388909354762067,2.3629952477823424,2.3383971653316737,2.313442475350392,2.289667444744408,2.2657525222810877,2.242886991883416,2.220031685025926
2017-11-18 03:46:00,2.279886302919538,2.256855280586928,2.233256015926948,2.211160509647315,2.188723393623205,2.1675608803664765,2.1462268503156707,2.125981886923662,2.105692589094814,2.0863419545083204
2017-11-18 03:48:00,2.1188043906644407,2.097484884697495,2.0777649445370927,2.057907873162672,2.0393326123990265,2.020691527407553,2.00310096477552,1.9855124924053291,1.9688021888641518,1.9521526984451283
2017-11-18 03:50:00,2.1531311446047305,2.13248731225312,2.1116757971101117,2.0920563241634507,2.072374276999566,2.05369466799024,2.0350373683582927,2.017235435960276,1.9995222544366908,1.9825486718683651
2017-11-18 03:52:00,1.9169107665355736,1.8996755749902379,1.8837023759022835,1.8680748041867756,1.8533963771403723,1.8389722373339896,1.8252916010531648,1.8118229535654264,1.798958408445203,1.786288540481945
2017-11-18 03:54:00,1.8993315700013311,1.883363494765264,1.867741318980315,1.853068924391461,1.8386508521258045,1.8249766209117328,1.8115142945014844,1.7986562286718446,1.7859927008317835,1.7738356245845313
2017-11-18 03:56:00,2.0251326305911928,2.0071376442454514,1.9900710735654776,1.972971519222752,1.9566686196460816,1.9404113001515328,1.9248445863512624,1.9093814043724056,1.894522939916576,1.8798100180568729
2017-11-18 03:58:00,1.7957248287408971,1.7822220611869062,1.7687114661606818,1.7564211526357518,1.744098326717325,1.7327075947117214,1.7212962169505701,1.7106177023838283,1.6999446409052157,1.6898632133102256
2017-11-18 04:00:00,1.6474149634579411,1.636170842253554,1.6261658435592652,1.6164014599943184,1.6075210559560058,1.5987760789596284,1.5906856330264332,1.5826837511438876,1.5751844512490012,1.5677568735545178
2017-11-18 04:02:00,1.7102325820967736,1.6989847590264189,1.6879684618248507,1.677682466192705,1.6675606975527515,1.6580041604159954,1.6485820607386406,1.6396135091742194,1.6307685417215791,1.6222991971726088
2017-11-18 04:04:00,1.5437503158374484,1.5353426268183674,1.52767379578977,1.5205033686410163,1.5138279694949468,1.5074847246002123,1.50148992098942,1.495730576300679,1.4902301760496384,1.4849085095839156
2017-11-18 04:06:00,1.4353160291235683,1.4293293077529283,1.4238442080175029,1.4190727188384649,1.4145865053229756,1.4105787363065188,1.4067373991509824,1.4032290809747152,1.3998232192922873,1.3966587845982148
2017-11-18 04:08:00,1.2974156931979521,1.2941268377247352,1.2915614723209667,1.2895766147721759,1.288011031297024,1.2867878560408648,1.2858076285972189,1.2850305656444008,1.2843943679919405,1.2838797451224166
2017-11-18 04:10:00,1.4258130899199066,1.4210442320697425,1.4168493423553268,1.4127794255001689,1.4091147431685658,1.4055159029180655,1.4022140633676416,1.3989501101991508,1.3959120005575907,1.3929003327233789
2017-11-18 04:12:00,1.3462849720149148,1.3433488227695525,1.3405363095684248,1.3382982260973804,1.3360860991179138,1.3342738809489667,1.3324427213385737,1.3308982433354957,1.3293180003783442,1.3279492281295622
2017-11-18 04:14:00,1.2546943643434032,1.2533753343084495,1.2526308683591296,1.2521105649936957,1.2519445998187195,1.2518800185522694,1.2520362507746348,1.2522275860561562,1.2525578812206384,1.2528888320431308
2017-11-18 04:16:00,1.214755777743439,1.2146609514813997,1.2147905149405174,1.2153612432677219,1.2160136409985345,1.2169394840191012,1.2178718660585448,1.2189741320945675,1.2200455960200058,1.2212221181146008
2017-11-18 04:18:00,1.0295619968088114,1.0327933267488207,1.0364608245559177,1.0406381837934495,1.04499074284492,1.0496097429182496,1.0542595629056557,1.0590313761581458,1.0637564078225434,1.0685177206777103
2017-11-18 04:20:00,0.9783500020002566,0.982928428748092,0.9880140254807851,0.9934027201410394,0.9990282700027096,1.0047622784367694,1.0105770370577278,1.016390620208614,1.0221957106953203,1.027939287259807
2017-11-18 04:22:00,0.8842980913180988,0.8910208016254044,0.8980440168842637,0.9055400286839179,0.9130920771121196,0.9208682209096972,0.928569020974752,0.9363456526057758,0.9439798599338878,0.9516016784016916
2017-11-18 04:24:00,0.9131398977527676,0.9197955559979925,0.9269252008810709,0.9340577513755608,0.9414265444608736,0.9486876235786624,0.9560414304792172,0.9632337036273331,0.9704319177767886,0.9774462323806856
2017-11-18 04:26:00,0.8372608443582067,0.8457652505601534,0.8542670627324609,0.8632034038705975,0.8719861146154663,0.8809821593692557,0.8897533748455718,0.8986015536832224,0.9071974196861144,0.9157858089373284
2017-11-18 04:28:00,0.6780258738797311,0.689314160954026,0.7010262838735964,0.7129879789564797,0.7250703904080149,0.7371739863960916,0.7492264467618716,0.7611720272173104,0.7729713797905329,0.7845943773991626
2017-11-18 04:30:00,0.7202693198772901,0.7314688747272482,0.7429200104327058,0.754416678722763,0.7659517725402855,0.7773897290706443,0.7887446476832646,0.7999260261078559,0.8109568741450297,0.8217759975290762
2017-11-18 04:32:00,0.7029148940216264,0.7148387715661839,0.7268053891385695,0.7388807773016515,0.7508423976418059,0.7627641151133264,0.7744897513523168,0.7860905513089473,0.7974553992412541,0.8086483480535762
2017-11-18 04:34:00,0.7107331146136769,0.7227691427068264,0.7349130270246794,0.7469532811835506,0.7589509005963231,0.7707586725028637,0.7824381426413051,0.7938853862265571,0.8051571009604688,0.8161790878601458
